* Reading source molecule file...
Molecules read: 860
Valid molecules: 860
* Calculating LOO model...
* Calculating stats...
No. of compounds: 860
Valid predictions: 836
R2: 0.665
RMSE: 0.759
Missing values: 24 (2.8% of the dataset)

KNN Model summary
Training set molecules: 860
K (neighbours number): 4
Similarity threshold: 0.7
Similarity threshold for single molecules: 0.75
Enhance factor: 3
Experimental range: 3.5
NOTE: Predictions performed in Leave-One-Out mode

No.	Molecule	Remarks	Experimental	Prediction	Used Molecules	Mol #1 similarity	Mol #1 experimental	Mol #1 SMILES	Mol #2 similarity	Mol #2 experimental	Mol #2 SMILES	Mol #3 similarity	Mol #3 experimental	Mol #3 SMILES	Mol #4 similarity	Mol #4 experimental	Mol #4 SMILES
11	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	-	2.106	1.7381686288278735	4	0.9560000000000001	1.85	O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1	0.9440000000000001	1.834	O=[N+]([O-])c1ccc(OP(OC)(OC)=S)cc1C	0.867	2.705	O=[N+]([O-])c2ccc(OP(OCC)(c1ccccc1)=S)cc2	0.862	0.476	O=S(=O)(c1ccc(OP(OC)(OC)=S)cc1C)C
12	c3ccc4cc2c(ccc1ccccc12)cc4(c3)	-	2.54	2.5235095718270077	4	0.999	2.41	c1ccc3c(c1)c2ccccc2c4ccccc34	0.999	2.24	c1ccc2c(c1)ccc3c4ccccc4(ccc23)	0.973	2.747	c1cc2ccc3cccc4ccc(c1)c2c34	0.971	2.731	c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
13	OC(C)(C)C(Cl)(Cl)Cl	-	0.301	0.4743084569049724	4	0.795	0.664	O=C(O)C(C)(Cl)Cl	0.785	0.025	O=C(O)C(Cl)(Cl)Cl	0.781	0.962	O(C(C)CCl)C(C)CCl	0.779	0.241	O(CCCl)CCCl
14	Oc1c(cc(c(c1Cl)Cl)Cl)Cl	-	2.006	2.2926073078994462	4	0.996	2.151	Oc1c(c(cc(c1Cl)Cl)Cl)Cl	0.9590000000000001	2.666	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	0.9550000000000001	2.455	Oc1cc(c(cc1Cl)Cl)Cl	0.9390000000000001	1.893	Oc1c(cc(cc1Cl)Cl)Cl
15	Oc1ccc(c(c1)C)Cl	-	1.016	1.036635539420412	4	0.98	0.559	Oc1cc(ccc1Cl)C	0.974	1.216	Oc1ccc(cc1C)Cl	0.927	1.347	Oc1ccc(cc1)Cl	0.924	1.083	Oc1cccc(c1)Cl
16	O(CC)CC	-	0.475	0.5042589529706399	4	0.924	0.18	O(C)C(C)(C)C	0.847	0.366	OC(C)(C)C	0.801	1.912	O(CCCC)CCCC	0.792	-0.268	O1CCOCC1
17	O=C(NC)CSP(OC)(OC)=S	-	0.156	-0.37310997606502677	4	0.81	-1.523	O=C(NP(=O)(OC)SC)C	0.769	0.341	O=S(=O)(CC)CCSP(OCC)(OCC)=S	0.761	-0.095	O=P(OCC)(OCC)OCC	0.76	0.0	O=S(CC)CCSP(OCC)(OCC)=S
18	n1c[nH]nc1N	-	-0.016	0.08825127740119888	4	0.8130000000000001	0.08	n1c(nc(nc1N)N)N	0.753	-0.016	N#CNC(=N)N	0.722	-0.651	Oc1nc(O)nc(O)n1	0.706	1.018	n1ccccc1N
19	O=C(Nc1ccc(OCC)cc1)C	-	0.977	0.359384519326759	4	0.876	0.521	O(c1ccc(N)cc1)CC	0.869	-0.052	O=C(N(c1ccccc1)C)C	0.859	0.298	O=C(Oc1cc(cc(c1)C)C)NC	0.853	0.682	O=C(Oc1ccccc1C(C)C)NC
20	Nc1ccccc1	-	0.307	0.7832885042114291	4	0.932	0.664	c1ccc(cc1)NC	0.91	1.022	c1ccc(cc1)N(C)C	0.903	0.799	Nc1cccc(N)c1	0.882	0.645	Nc1ccc(c(c1)C)C
21	NC(N)=S	-	-0.199	-0.1739762307273079	2	0.8170000000000001	-0.289	N1C(NCC1)=S	0.735	-0.016	N#CNC(=N)N
22	O=P(OC=C(Cl)Cl)(OC)OC	-	-0.199	-0.02963392293445967	4	0.8240000000000001	-0.259	O=P(OC)(OC)OC	0.777	0.078	O=P(O)(O)OCC(Cl)(Cl)Cl	0.77	-0.095	O=P(OCC)(OCC)OCC	0.767	0.209	O=P(OCCCl)(OCCCl)OCCCl
23	O=C1NC(=O)CC(C1)CC(O)C2C(=O)C(C)CC(C)C2	-	-0.038	0.75851329199084	4	0.788	-0.159	O=C(O)C1CCC(C)CC1(C(=O)O)	0.786	3.158	O=C1N(C(=O)C3C1C2(C=CC3(CC2)C(C)C)(C))CC(CC)CCCC	0.774	0.164	O=C1NCCCCCCCCCCC1	0.772	-0.199	O=C(O)C1CCCCC1(C(=O)O)
24	C(Cl)(Cl)Cl	-	0.799	0.8100389782040004	4	0.926	1.03	C(Cl)(Cl)(Cl)Cl	0.916	1.066	C(Cl)Cl	0.8240000000000001	0.454	C(Cl)Br	0.801	0.475	CC(Cl)(Cl)Cl
25	O=S(C)C	No molecules were suitable for prediction	0.102	-999.0	0
26	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	-	2.115	1.3081535038635201	4	0.886	1.901	FC(C(F)(Cl)Cl)(Cl)Cl	0.857	1.623	FC(F)(C(F)(Cl)Cl)Cl	0.8190000000000001	0.475	CC(Cl)(Cl)Cl	0.8190000000000001	1.03	C(C(Cl)Cl)(Cl)Cl
27	O=CN(C)C	-	-0.107	0.17160701057619826	4	0.743	-0.021	O1CCNCC1	0.724	0.321	O=[N+]([O-])C(C)C	0.705	0.228	N1CCNCC1	0.7010000000000001	0.179	ON=C(C)CC
28	Oc1c(cc(c(c1Cc2c(O)c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Experimental range of similar molecules exceed the given threshold	2.123	-999.0	4	0.87	2.097	Oc1ccc(cc1Cc2cc(ccc2(O))Cl)Cl	0.8170000000000001	5.694	c2c(c1cc(c(cc1Cl)Cl)Cl)c(cc(c2Cl)Cl)Cl	0.8170000000000001	4.21	O(c1ccc(cc1Cl)Cl)c2cc(c(cc2Cl)Cl)Cl	0.8170000000000001	4.08	O(c1ccc(c(c1)Cl)Cl)c2cc(c(cc2Cl)Cl)Cl
29	CC(Cl)(Cl)Cl	-	0.475	1.1306867184587759	4	0.905	0.533	C(C(Cl)Cl)Cl	0.858	1.03	C(C(Cl)Cl)(Cl)Cl	0.8190000000000001	2.115	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	0.808	1.066	C(Cl)Cl
30	c1cc(ccc1C(c2ccc(cc2)Cl)=C(Cl)Cl)Cl	-	4.51	3.902994488722245	4	0.902	3.605	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	0.87	3.767	OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)C(Cl)(Cl)Cl	0.839	3.95	OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)c3ccc(cc3)Cl	0.8320000000000001	4.39	c1cc(cc(c1c2ccc(cc2Cl)Cl)Cl)Cl
31	c1ccc(cc1)Nc2ccc(cc2)Nc3ccccc3	-	3.133	2.4182555903192795	4	0.89	3.316	c1ccc(cc1)Nc3cccc2ccccc23	0.89	2.388	c1ccc(cc1)Nc2ccc3ccccc3(c2)	0.854	2.299	c1ccc(cc1)Nc2ccccc2	0.8310000000000001	1.482	O=NN(c1ccccc1)c2ccccc2
32	C(Cl)Br	-	0.454	1.0287623058330853	4	0.889	1.066	C(Cl)Cl	0.8240000000000001	0.799	C(Cl)(Cl)Cl	0.812	1.219	C(Br)(Br)Br	0.755	1.03	C(Cl)(Cl)(Cl)Cl
33	C(Cl)Cl	-	1.066	0.6909643437539584	4	0.916	0.799	C(Cl)(Cl)Cl	0.889	0.454	C(Cl)Br	0.835	1.03	C(Cl)(Cl)(Cl)Cl	0.808	0.475	CC(Cl)(Cl)Cl
34	C(=S)=S	No molecules were suitable for prediction	1.282	-999.0	0
35	C(Br)(Br)Br	-	1.219	0.7398746158705894	4	0.812	0.454	C(Cl)Br	0.775	0.799	C(Cl)(Cl)Cl	0.767	0.77	C(C(Br)Br)(Br)Br	0.728	1.03	C(Cl)(Cl)(Cl)Cl
36	C=C(Cl)Cl	-	0.88	1.4357856924741808	2	0.893	1.114	C(=C(Cl)Cl)Cl	0.8290000000000001	1.838	C(=C(Cl)Cl)(Cl)Cl
37	OC(C)(C)C	-	0.366	0.22797564331986994	4	0.905	0.18	O(C)C(C)(C)C	0.847	0.475	O(CC)CC	0.8290000000000001	0.157	OCC(C)(C)CO	0.8250000000000001	0.096	O=C(O)C(C)(C)C
38	FC(F)(Cl)Cl	-	0.877	1.3613351879231845	4	0.8140000000000001	1.623	FC(F)(C(F)(Cl)Cl)Cl	0.8130000000000001	1.901	FC(C(F)(Cl)Cl)(Cl)Cl	0.812	1.03	C(Cl)(Cl)(Cl)Cl	0.767	0.799	C(Cl)(Cl)Cl
39	O=C(O)C(C)(C)C	-	0.096	0.057965207326020944	4	0.885	0.157	OCC(C)(C)CO	0.8250000000000001	0.366	OC(C)(C)C	0.806	-0.312	OCC(C)(C)C(O)C(C)C	0.796	-0.037	OCC(CO)(CO)CO
40	O=C(O)C(C)(Cl)Cl	-	0.664	0.18817847739717491	4	0.871	0.025	O=C(O)C(Cl)(Cl)Cl	0.795	0.301	OC(C)(C)C(Cl)(Cl)Cl	0.789	0.096	O=C(O)C(C)(C)C	0.736	0.43	O=C(O)C(C(C(=O)O)Br)Br
41	O=C(O)C(Cl)(Cl)Cl	-	0.025	0.4085186199558436	4	0.871	0.664	O=C(O)C(C)(Cl)Cl	0.785	0.301	OC(C)(C)C(Cl)(Cl)Cl	0.755	0.078	O=P(O)(O)OCC(Cl)(Cl)Cl	0.726	0.475	CC(Cl)(Cl)Cl
42	FC(C(F)(Cl)Cl)(Cl)Cl	-	1.901	1.5039401100181353	4	0.97	1.623	FC(F)(C(F)(Cl)Cl)Cl	0.886	2.115	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	0.8130000000000001	0.877	FC(F)(Cl)Cl	0.746	1.03	C(C(Cl)Cl)(Cl)Cl
43	FC(F)(C(F)(Cl)Cl)Cl	-	1.623	1.463847194156614	4	0.97	1.901	FC(C(F)(Cl)Cl)(Cl)Cl	0.857	2.115	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	0.8140000000000001	0.877	FC(F)(Cl)Cl	0.739	0.244	FC(F)(F)C(O)C(F)(F)F
44	c1ccc(cc1)C(c2ccccc2)(c3ccccc3)Cl	-	2.623	2.899634877480191	4	0.837	2.691	O(CCCl)C(c1ccccc1)c2ccccc2	0.8290000000000001	1.843	OC(c1ccccc1)c2ccc(cc2)Cl	0.8290000000000001	3.95	OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)c3ccc(cc3)Cl	0.805	3.141	c1ccc(cc1)[Sn](c2ccccc2)(c3ccccc3)Cl
45	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3	-	3.494	2.864513351117746	4	0.894	3.398	O=C(O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3)C	0.884	3.141	c1ccc(cc1)[Sn](c2ccccc2)(c3ccccc3)Cl	0.812	2.853	O[Si](c1ccccc1)(c2ccccc2)c3ccccc3	0.759	1.57	O=C1c4ccccc4(C(=O)c2c3ccccc3(ccc12))
46	O=C(O)C(O)(c1ccccc1)c2ccccc2	-	-0.222	1.4282801884856728	4	0.882	0.874	O=C(OC)c2ccccc2(C(=O)c1ccccc1)	0.878	0.107	O=C(O)Cc2cccc1ccccc12	0.868	2.091	O=C(c1ccccc1)c2ccc(OC)cc2(O)	0.865	2.728	O=C(OCC)C(O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl
47	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	-	1.182	3.85529433888098	4	0.8280000000000001	3.806	C1(=C(C2(C(=C(C1(C2)Cl)Cl)Cl)Cl)Cl)Cl	0.8180000000000001	3.809	C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl	0.806	3.806	C1=CC2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl	0.742	4.049	C1(=C(C2(C(CC1(C2(Cl)Cl)Cl)Cl)Cl)Cl)Cl
48	O=P(OCC)(OCC)OCC	-	-0.095	0.015301715079497163	4	0.866	0.209	O=P(OCCCl)(OCCCl)OCCCl	0.865	-0.259	O=P(OC)(OC)OC	0.855	0.199	O(CC)P(OCC)(=S)S	0.843	-0.09	O=P(OCC=C)(OCC=C)OCC=C
49	O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	-	1.014	1.1829076595009855	4	0.917	0.599	O=P(O)(OCC(CC)CCCC)OCC(CC)CCCC	0.836	1.283	O=P(OCCCC)(OCCCC)OCCCC	0.771	2.627	O=P(Oc1ccccc1)(Oc2ccccc2)OCCCCCCCC(C)C	0.766	0.582	O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC
50	O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC	-	0.582	0.8502035894028569	4	0.796	1.283	O=P(OCCCC)(OCCCC)OCCCC	0.784	0.599	O=P(O)(OCC(CC)CCCC)OCC(CC)CCCC	0.766	1.014	O=P(OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC	0.76	0.461	O=C(OCC(CC)CCCC)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
51	O=C1C=C(C)CC(C)(C)C1	-	0.39	1.8405996645068667	4	0.793	0.59	O=C1CCCCC1C2=CCCCC2	0.783	2.87	C1=CC(C)CC(C)(C)C1	0.778	2.44	O=C2C(=Cc1ccccc1)C3CCC2(C)C3(C)(C)	0.749	1.477	OC1(C)(CC2CCC1(C)C2(C)(C))
52	C=CC(=C)C	-	1.133	2.6294632001998	2	0.845	2.486	C(C=C(C)C)=C(C)C	0.757	2.829	C=C(C)CC(C)(C)C
53	C(C(Cl)Cl)Cl	-	0.533	1.0133066958586336	4	0.908	1.03	C(C(Cl)Cl)(Cl)Cl	0.905	0.475	CC(Cl)(Cl)Cl	0.851	1.632	C(C(CCl)(Cl)Cl)Cl	0.843	1.022	C(C(CCl)Cl)Cl
54	C(=C(Cl)Cl)Cl	-	1.114	1.3630116419176035	2	0.898	1.838	C(=C(Cl)Cl)(Cl)Cl	0.893	0.88	C=C(Cl)Cl
55	C(C(Br)Br)(Br)Br	-	0.77	1.0065819908601379	4	0.782	1.03	C(C(Cl)Cl)(Cl)Cl	0.781	0.674	C(CBr)Br	0.767	1.219	C(Br)(Br)Br	0.717	1.146	C(C(CBr)Br)Cl
56	C(C(Cl)Cl)(Cl)Cl	-	1.03	1.1056475528916387	4	0.908	0.533	C(C(Cl)Cl)Cl	0.858	0.475	CC(Cl)(Cl)Cl	0.8190000000000001	2.115	C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl	0.803	1.632	C(C(CCl)(Cl)Cl)Cl
57	O=[N+]([O-])C(C)C	-	0.321	0.07649984765531853	4	0.79	0.179	ON=C(C)CC	0.724	-0.107	O=CN(C)C	0.718	0.096	O=C(O)C(C)(C)C	0.7010000000000001	0.111	OCCNCCN
58	C=C2C1CCC(C1)C2(C)C	-	2.97	3.197911477091622	4	0.887	3.65	CC1CC(C)CC(C)(C)C1	0.882	2.87	C1=CC(C)CC(C)(C)C1	0.875	3.34	CC1CC(C)CC(C)C1	0.864	2.91	C1CCC2CCCC2(C1)
59	Oc1c(cc(cc1Br)C(c2cc(c(O)c(c2)Br)Br)(C)C)Br	-	2.479	2.3578915126742332	4	0.886	2.256	OCCOc1c(cc(cc1Br)C(c2cc(c(OCCO)c(c2)Br)Br)(C)C)Br	0.8190000000000001	1.389	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	0.8130000000000001	2.097	Oc1ccc(cc1Cc2cc(ccc2(O))Cl)Cl	0.808	3.767	OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)C(Cl)(Cl)Cl
60	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	-	1.389	1.2717869012363967	4	0.909	1.465	Oc1ccc(cc1)Cc2ccccc2	0.885	1.591	Oc1ccc(cc1)C(=C)CC(c2ccc(O)cc2)(C)C	0.883	2.091	O=C(c1ccccc1)c2ccc(OC)cc2(O)	0.854	-0.222	O=C(O)C(O)(c1ccccc1)c2ccccc2
61	O(OC(c1ccccc1)(C)C)C(c2ccccc2)(C)C	-	2.881	1.3576629849047228	4	0.836	1.389	Oc1ccc(cc1)C(c2ccc(O)cc2)(C)C	0.8280000000000001	1.591	Oc1ccc(cc1)C(=C)CC(c2ccc(O)cc2)(C)C	0.8180000000000001	-0.222	O=C(O)C(O)(c1ccccc1)c2ccccc2	0.812	2.691	O(CCCl)C(c1ccccc1)c2ccccc2
62	O=S(=O)(O)c2cc(N)ccc2(C=Cc1ccc(N)cc1S(=O)(=O)O)	-	0.28	0.37595213348619694	4	0.836	0.46	O=S(=O)(O)c1cc(O)c2c(N)cc(cc2(c1))S(=O)(=O)O	0.8290000000000001	-0.398	O=S(=O)(O)c1cc(cc(c1(N))Cl)c2cc(c(N)c(c2)S(=O)(=O)O)Cl	0.8170000000000001	0.9	O=S(=O)(O)c1cc(c2cccc(O)c2(c1(N)))S(=O)(=O)O	0.804	0.58	O=S(=O)(O)c3cc(cc(N=Nc1ccc2c(O)cccc2(c1(O)))c3(O))Cl
63	O=[N+]([O-])c1c(c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C	-	3.651	2.1360720459850913	4	0.865	3.708	O=[N+]([O-])c1cc(c(c(c1(NC(CC)CC))[N+](=O)[O-])C)C	0.855	3.29	O=[N+]([O-])c1cc(cc(c1(NC(C)CC))[N+](=O)[O-])C(C)(C)C	0.843	0.476	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	0.8290000000000001	0.83	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])C
64	O=S(=O)(O)c2c(N)ccc1ccccc12	-	0.278	0.4840465199217117	4	0.981	0.78	O=S(=O)(O)c2ccc(N)c1ccccc12	0.937	0.159	O=S(=O)(O)c1cc(O)c2cc(N)ccc2(c1)	0.928	1.11	O=S(=O)(O)c2ccc(O)c1ccccc12	0.927	-0.159	O=S(=O)(O)c1cc(O)c2ccc(N)cc2(c1)
65	O=C(O)c1ccccc1C=3c4ccc(cc4(OC2=CC(C=CC2=3)=[N+](CC)CC))N(CC)CC	-	-0.234	1.6051261538937431	4	0.776	1.859	c1ccc(cc1)C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C	0.759	1.041	O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2cccc(OC)c2C	0.756	1.681	O=C(NC)C(=NOC)c1ccccc1COc2cc(ccc2C)C	0.735	1.845	O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2ccc(cc2)CC
66	O=C2c1ccccc1c4cccc3cccc2c34	-	2.142	1.659232715542052	4	0.869	1.57	O=C1c4ccccc4(C(=O)c2c3ccccc3(ccc12))	0.84	0.931	O=C(c1ccccc1)c2ccccc2	0.8220000000000001	2.0	O=C1c3ccccc3(C(=O)c2ccccc12)	0.8190000000000001	2.207	O=C1c3ccccc3(C(=O)c2cc(ccc12)CC)
67	O=C2c3ccccc3(C(=O)c1c2(cccc1Cl))	-	2.421	2.0943505584625957	4	0.977	2.34	O=C1c3ccccc3(C(=O)c2cc(ccc12)Cl)	0.909	2.0	O=C1c3ccccc3(C(=O)c2ccccc12)	0.882	1.586	O=C1c3ccccc3(C(=O)c2cc(N)ccc12)	0.88	2.374	O=C1c3ccccc3(C(=O)c2c(O)cccc12)
68	O=C1c3ccccc3(C(=O)c2c(N)cccc12)	-	2.075	2.036867584516293	4	0.977	1.586	O=C1c3ccccc3(C(=O)c2cc(N)ccc12)	0.908	2.0	O=C1c3ccccc3(C(=O)c2ccccc12)	0.893	2.374	O=C1c3ccccc3(C(=O)c2c(O)cccc12)	0.882	2.34	O=C1c3ccccc3(C(=O)c2cc(ccc12)Cl)
69	O=S(=O)(O)c1cc(c2cccc(O)c2(c1(N)))S(=O)(=O)O	-	0.9	0.23302878582651607	4	0.9500000000000001	0.46	O=S(=O)(O)c1cc(O)c2c(N)cc(cc2(c1))S(=O)(=O)O	0.9480000000000001	0.0	O=S(=O)(O)c2cc1ccc(O)cc1c(c2)S(=O)(=O)O	0.93	0.3	O=S(=O)(O)c1ccc2cc(O)c(cc2(c1))S(=O)(=O)O	0.877	0.159	O=S(=O)(O)c1cc(O)c2cc(N)ccc2(c1)
70	c2cc1cccc3c1c(c2)CC3	-	2.963	3.3347422234022366	4	0.902	4.111	c1ccc2cc(ccc2(c1))C(C)C	0.896	3.374	c1ccc2c(c1)cc(cc2C)C	0.891	3.11	c1ccc2cc(ccc2(c1))C	0.889	2.71	c1ccc2cc(c(cc2(c1))C)C
71	O=C1c3ccccc3(C(=O)c2cc(ccc12)CC)	-	2.207	2.0916334271769537	4	0.934	3.086	O=C1c3ccccc3(C(=O)c2cc(ccc12)CCCCC)	0.926	2.0	O=C1c3ccccc3(C(=O)c2ccccc12)	0.908	1.57	O=C1c4ccccc4(C(=O)c2c3ccccc3(ccc12))	0.882	1.586	O=C1c3ccccc3(C(=O)c2cc(N)ccc12)
72	O=C1N(N=C(C)C1)c2cc(c(cc2Cl)S(=O)(=O)O)Cl	-	0.801	1.007820386552705	4	0.806	-0.398	O=C(O)C2CC2(C(=O)Nc1ccc(cc1Cl)Cl)	0.786	1.845	O=C(NC(C)C)N2C(=O)N(c1cc(cc(c1)Cl)Cl)C(=O)C2	0.785	2.199	O=C(Nc1ccc(O)c(c1Cl)Cl)C2(C)(CCCCC2)	0.776	0.48	O=[N+]([O-])c1ccc(c(c1)S(=O)(=O)O)Cl
73	O=C(OCCCC)c1ccccc1(C(=O)OCCCC)	-	2.229	1.1326117969215883	4	0.923	0.805	O=C(OCc1ccccc1)c2ccccc2(C(=O)OCCCC)	0.921	0.875	O=C(OCCCCCCC)c1ccccc1(C(=O)OCCCCCCC)	0.906	1.992	O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC)	0.868	0.857	O=C(OCCCCCCCC(C)C)c1ccccc1(C(=O)OCCCCCCCC(C)C)
74	O=S(=O)(O)c2ccc(N)c1ccccc12	-	0.78	0.34537252661197987	4	0.981	0.278	O=S(=O)(O)c2c(N)ccc1ccccc12	0.933	1.11	O=S(=O)(O)c2ccc(O)c1ccccc12	0.931	-0.159	O=S(=O)(O)c1cc(O)c2ccc(N)cc2(c1)	0.931	0.159	O=S(=O)(O)c1cc(O)c2cc(N)ccc2(c1)
